User: A1LMUHXVNBLTGZ F(u): 0.9159472990066582
User: AVVFMZTW94F8 F(u): 0.9051613901330965
User: A3R52J21NWLWW2 F(u): 0.9012264098334454
User: AF6XVE84L68BM F(u): 0.9342687966008781
User: AI6CX6EK67FJJ F(u): 0.9211795072807263
User: A3DH74L21G9QFJ F(u): 0.903281444462921
User: A37FULV9NLQYXU F(u): 0.9051375799996533
User: A2GBQVP43UVKTA F(u): 0.9076857516861403
User: AWBUA3QUM6DRY F(u): 0.9066849087131515
User: A3EZD11AFUX23K F(u): 0.913646352589026
User: A15BN1AMRT8FP1 F(u): 0.9153945763904899
User: A22XSRK69MIRG4 F(u): 0.9158461284558879
User: ARFRKSZXZF0PS F(u): 0.9120512113101306
User: A127GZ51PD786F F(u): 0.9015026910589233
User: A2ZNMPZMLRRC8R F(u): 0.9024286783548054
User: A1ISGQPXW3BOHN F(u): 0.9142396565077493
User: AGC75EPFB7CYD F(u): 0.9104841891665291
User: AO49H7W3JR6RL F(u): 0.9030423119988573
User: A2F0XN0L5K7N0T F(u): 0.9295084631129178
User: AY5VJCY3K4DD8 F(u): 0.9194109980473293
User: A24KBB6X5URQ63 F(u): 0.9017028634211972
User: A1TR1R2QKWRSRA F(u): 0.911773793082706
User: A3QJX63UDE76OA F(u): 0.9017980713997742
User: AK0PL6SBDEJB9 F(u): 0.9043336876770579
User: A29CT3MXKBWVQ6 F(u): 0.9282131069304697
User: A150MRVGEWP0UT F(u): 0.9028522518344549
User: A313DADVI76HKM F(u): 0.9033276218076309
User: A21CL3NXLUNU9E F(u): 0.9029044507037391
User: A1QWGPBP61DPQP F(u): 0.9084836405261916
User: A13VHU0AT3JOLO F(u): 0.900589373369559
User: A1NU5AWRPSVNZ6 F(u): 0.9020585518314748
User: AAGVCLVJPXRSJ F(u): 0.9031632021763466
User: AUBKXJYRKGOF4 F(u): 0.9007592781415229
User: A3VEF9VC3JRLYB F(u): 0.9010549646605903
User: AUKS4R8344FYI F(u): 0.9017899768617763
User: A1G05NHR0OUNA5 F(u): 0.9004167765390867
User: A2O7IKI1X057WF F(u): 0.9218384233399018
User: A37YHG80LPSWOZ F(u): 0.9143055747861588
User: A3PXDMDORWG94N F(u): 0.9063756305248631
User: ATZ4J6SWWC3IB F(u): 0.9193464299962738
User: A2V94KBIU40GLJ F(u): 0.9199129482843981
User: A2Z60KCBP4PMJV F(u): 0.9046434153745596
User: A3EFSBIEI3NQX1 F(u): 0.9236989691696657
User: A29XE4FQLKI2RQ F(u): 0.9335220571638021
User: A2TSXV49LI7QV2 F(u): 0.9113226215192208
User: A1CFHQB38SP6FI F(u): 0.9160542551512886
User: A2OBFZZ21JVSL2 F(u): 0.9131005301952799
User: A1HIK501QJ557Y F(u): 0.9086071910258161
User: A2IH8UUAUHMGLW F(u): 0.9049067017512529
User: AX04HWP70EXLD F(u): 0.9042690101926272
User: A3LVMQC1H8P7T1 F(u): 0.9390127861579591
User: AWPC7EEVYZ813 F(u): 0.9032373336930342
User: ALLAFBUDXCMIQ F(u): 0.9028916487745636
User: AGXIQ5L4AV98J F(u): 0.9188252719719449
User: A1RZ3NSBXATFS3 F(u): 0.9153495722635275
User: AKS80VIR3HK51 F(u): 0.903861822102585
User: A2QG57J57D1XU5 F(u): 0.910682815763006
User: A24WI3OOZ6KXY8 F(u): 0.9059750589580771
User: A2FSHYBOKPZ6YU F(u): 0.9258006654979649
User: AORSH1CU6IPHC F(u): 0.9044358125906564
User: A242NT93V44CAF F(u): 0.913825050624947
User: A15VECCEZF2978 F(u): 0.9064423070173577
User: A2N61X08FM8WCT F(u): 0.9032310896788683
User: A362RDKIELNGRO F(u): 0.9119402773991441
User: AXISEPTJE884B F(u): 0.9004355464093572
User: A3V5H95A9S7MK4 F(u): 0.9002488763125475
User: AD8MTPO76AYGB F(u): 0.9010071045476743
User: AMLIN6BDW4WCK F(u): 0.9191580561610296
User: A23S8XE9IJWFNM F(u): 0.905604554405015
User: A1IPAD2MBCVVT5 F(u): 0.9021027273129618
User: ADIDN6XPZSXWB F(u): 0.9326278662484825
User: A3VYCWBO41LI0R F(u): 0.9074566603207314
User: A1FGEAEGWVYJ2I F(u): 0.9068218445354439
User: A4DIHTMZHKYGI F(u): 0.9109495614560531
User: A182BL642WB691 F(u): 0.9075600693118083
User: A2KW2CYEFOG5RV F(u): 0.9431173190220695
User: AMZ01E1A3WV6M F(u): 0.9072964902806543
User: A1YBK8Y8ESTL26 F(u): 0.9067993771522013
User: ABVZ8AHVYH0NF F(u): 0.9034961995974106
